0.	0.
0.001	2.7188148096064077e-15
0.002	5.437385969067003e-15
0.003	8.155469937395885e-15
0.004	1.0872823391812902e-14
0.005	1.3589203336561491e-14
0.006	1.6304367211385134e-14
0.007	1.9018072999549586e-14
0.008	2.1730079335298914e-14
0.009000000000000001	2.4440145610634486e-14
0.01	2.714803208130722e-14
0.011	2.985349997191508e-14
0.012	3.255631157999906e-14
0.013000000000000001	3.525623037903331e-14
0.014	3.795302112020659e-14
0.015	4.0646449932894775e-14
0.016	4.333628442372639e-14
0.017	4.602229377414592e-14
0.018000000000000002	4.870424883638187e-14
0.019	5.1381922227730145e-14
0.02	5.405508842306584e-14
0.021	5.672352384549972e-14
0.022	5.938700695509919e-14
0.023	6.204531833559681e-14
0.024	6.469824077901287e-14
0.025	6.734555936812242e-14
0.026000000000000002	6.998706155670046e-14
0.027	7.26225372474831e-14
0.028	7.52517788677863e-14
0.029	7.787458144272749e-14
0.03	8.049074266599974e-14
0.031	8.310006296815193e-14
0.032	8.570234558233185e-14
0.033	8.82973966074549e-14
0.034	9.088502506876269e-14
0.035	9.346504297574245e-14
0.036000000000000004	9.603726537738002e-14
0.037	9.860151041472496e-14
0.038	1.0115759937074928e-13
0.039	1.0370535671748525e-13
0.04	1.0624461016043313e-13
0.041	1.08775190680231e-13
0.042	1.1129693257158575e-13
0.043000000000000003	1.1380967347946496e-13
0.044	1.1631325443255575e-13
0.045	1.1880751987399879e-13
0.046	1.2129231768940918e-13
0.047	1.2376749923220048e-13
0.048	1.2623291934622993e-13
0.049	1.2868843638578755e-13
0.05	1.3113391223295423e-13
0.051000000000000004	1.3356921231235622e-13
0.052000000000000005	1.3599420560334905e-13
0.053	1.3840876464966205e-13
0.054	1.4081276556654285e-13
0.055	1.4320608804543854e-13
0.056	1.4558861535625647e-13
0.057	1.4796023434724784e-13
0.058	1.5032083544256012e-13
0.059000000000000004	1.526703126375056e-13
0.06	1.5500856349159694e-13
0.061	1.5733548911940008e-13
0.062	1.5965099417925835e-13
0.063	1.6195498685994202e-13
0.064	1.6424737886527884e-13
0.065	1.665280853968242e-13
0.066	1.687970251346266e-13
0.067	1.710541202161502e-13
0.068	1.7329929621341278e-13
0.069	1.7553248210840063e-13
0.07	1.7775361026682072e-13
0.07100000000000001	1.799626164102537e-13
0.07200000000000001	1.8215943958676763e-13
0.073	1.8434402214005666e-13
0.074	1.8651630967716648e-13
0.075	1.8867625103486834e-13
0.076	1.9082379824474605e-13
0.077	1.929589064970558e-13
0.078	1.9508153410342305e-13
0.079	1.9719164245843687e-13
0.08	1.9928919600020356e-13
0.081	2.0137416216991993e-13
0.082	2.0344651137052671e-13
0.083	2.0550621692450159e-13
0.084	2.075532550308501e-13
0.085	2.095876047213526e-13
0.08600000000000001	2.116092478161252e-13
0.08700000000000001	2.1361816887854882e-13
0.088	2.1561435516962368e-13
0.089	2.1759779660180183e-13
0.09	2.1956848569235094e-13
0.091	2.215264175163028e-13
0.092	2.234715896590344e-13
0.093	2.2540400216853417e-13
0.094	2.2732365750739937e-13
0.095	2.292305605046136e-13
0.096	2.3112471830714866e-13
0.097	2.330061403314358e-13
0.098	2.3487483821475054e-13
0.099	2.3673082576655133e-13
0.1	2.3857411891981357e-13
0.101	2.404047356823979e-13
0.10200000000000001	2.4222269608849093e-13
0.10300000000000001	2.4402802215015447e-13
0.10400000000000001	2.4582073780901787e-13
0.105	2.476008688881491e-13
0.106	2.4936844304413487e-13
0.107	2.5112348971940206e-13
0.108	2.5286604009481004e-13
0.109	2.545961270425422e-13
0.11	2.563137850793235e-13
0.111	2.580190503199908e-13
0.112	2.597119604314394e-13
0.113	2.6139255458696956e-13
0.114	2.630608734210558e-13
0.115	2.647169589845579e-13
0.116	2.663608547003958e-13
0.117	2.6799260531970413e-13
0.11800000000000001	2.6961225687848585e-13
0.11900000000000001	2.7121985665478015e-13
0.12	2.7281545312635946e-13
0.121	2.7439909592897054e-13
0.122	2.759708358151314e-13
0.123	2.775307246134964e-13
0.124	2.790788151888016e-13
0.125	2.806151614023978e-13
0.126	2.821398180733829e-13
0.127	2.8365284094033957e-13
0.128	2.851542866236866e-13
0.129	2.8664421258865074e-13
0.13	2.881226771088623e-13
0.131	2.895897392305818e-13
0.132	2.9104545873755996e-13
0.133	2.924898961165353e-13
0.134	2.939231125233703e-13
0.135	2.953451697498296e-13
0.136	2.9675613019100064e-13
0.137	2.9815605681335686e-13
0.138	2.995450131234633e-13
0.139	3.00923063137326e-13
0.14	3.022902713503793e-13
0.14100000000000001	3.0364670270811535e-13
0.14200000000000002	3.049924225773481e-13
0.14300000000000002	3.0632749671811254e-13
0.14400000000000002	3.0765199125619383e-13
0.145	3.089659726562839e-13
0.146	3.1026950769576173e-13
0.147	3.1156266343909103e-13
0.148	3.1284550721283253e-13
0.149	3.141181065812649e-13
0.15	3.1538052932260825e-13
0.151	3.1663284340584597e-13
0.152	3.178751169681366e-13
0.153	3.191074182928123e-13
0.154	3.203298157879543e-13
0.155	3.2154237796554127e-13
0.156	3.227451734211617e-13
0.157	3.239382708142835e-13
0.158	3.251217388490748e-13
0.159	3.262956462557663e-13
0.16	3.274600617725499e-13
0.161	3.286150541280026e-13
0.162	3.297606920240316e-13
0.163	3.3089704411933033e-13
0.164	3.3202417901333606e-13
0.165	3.331421652306852e-13
0.166	3.342510712061528e-13
0.167	3.353509652700731e-13
0.168	3.364419156342274e-13
0.169	3.375239903781972e-13
0.17	3.385972574361673e-13
0.171	3.39661784584177e-13
0.17200000000000001	3.40717639427805e-13
