0.	4.138918221703477e17
0.02	4.1294744416869485e17
0.04	4.101357493277988e17
0.06	4.055199285807571e17
0.08	3.992016503462683e17
0.1	3.913159394199795e17
0.12	3.8202466274659066e17
0.14	3.7150916704868864e17
0.16	3.599626358926677e17
0.18	3.475826924812748e17
0.2	3.3456468348204045e17
0.22	3.210959580635116e17
0.24	3.07351325414266e17
0.26	2.934897509324298e17
0.28	2.7965224846942262e17
0.3	2.659608501520824e17
0.32	2.5251848778648374e17
0.34	2.3940959810372736e17
0.36	2.2670126319813315e17
0.38	2.1444471154785098e17
0.4	2.0267702827214848e17
0.42	1.914229508882295e17
0.44	1.8069665506027965e17
0.46	1.7050346115229107e17
0.48	1.608414153227969e17
0.5	1.5170271778122477e17
0.52	1.4307498559920565e17
0.54	1.349423484476386e17
0.56	1.2728638332564686e17
0.58	1.2008689935148426e17
0.6	1.1332258658227686e17
0.62	1.0697154414843106e17
0.64	1.0101170318021549e17
0.66	9.542115943399251e16
0.68	9.017842947833523e16
0.7000000000000001	8.526264298878054e16
0.72	8.065368227746131e16
0.74	7.633227875573366e16
0.76	7.22800746627196e16
0.78	6.847965713147334e16
0.8	6.491457052852304e16
0.8200000000000001	6.156931199935904e16
0.84	5.842931428044836e16
0.86	5.54809190902801e16
0.88	5.271134377728415e16
0.9	5.0108643369220696e16
0.92	4.766166972444693e16
0.9400000000000001	4.536002911836455e16
0.96	4.31940392971833e16
0.98	4.115468678580742e16
1.	3.9233585038209336e16
1.02	3.74229338592831e16
1.04	3.5715480400141348e16
1.06	3.4104481928397596e16
1.08	3.2583670496314224e16
1.1	3.114721956873681e16
1.12	2.9789712626091596e16
1.1400000000000001	2.850611372259742e16
1.16	2.729173995392627e16
1.18	2.6142235769949548e16
1.2	2.5053549055386424e16
1.22	2.402190889287216e16
1.24	2.304380491817667e16
1.26	2.21159681752085e16
1.28	2.123535337838376e16
1.3	2.039912249140185e16
1.32	1.960462953403496e16
1.34	1.8849406531880932e16
1.36	1.81311505278931e16
1.3800000000000001	1.7447711578687114e16
1.4000000000000001	1.6797081662980942e16
1.42	1.6177384433934564e16
1.44	1.5586865751531424e16
1.46	1.5023884935423066e16
1.48	1.4486906682793314e16
1.5	1.3974493599759138e16
1.52	1.3485299298591046e16
1.54	1.3018062016594368e16
1.56	1.257159871583961e16
1.58	1.2144799626064672e16
1.6	1.1736623195996956e16
1.62	1.1346091421066374e16
1.6400000000000001	1.0972285518007876e16
1.6600000000000001	1.0614341919193904e16
1.68	1.0271448561703262e16
1.7	9.942841448132672e15
1.72	9.627801458002496e15
1.74	9.325651390307216e15
1.76	9.035753219326356e15
1.78	8.757505547250272e15
1.8	8.490341238498584e15
1.82	8.233725221824373e15
1.84	7.987152447413979e15
1.86	7.750145987217287e15
1.8800000000000001	7.52225526768454e15
1.9000000000000001	7.303054424949425e15
1.92	7.09214077329092e15
1.94	6.889133378433848e15
1.96	6.693671727915674e15
1.98	6.505414491359757e15
2.	6.324038364057737e15
2.02	6.149236987779766e15
2.04	5.980719943205392e15
2.06	5.818211808803006e15
2.08	5.661451281385492e15
2.1	5.510190353936938e15
2.12	5.364193546642612e15
2.14	5.223237187364657e15
2.16	5.087108738090974e15
2.18	4.955606164147123e15
2.2	4.828537343202195e15
2.22	4.705719511321788e15
2.24	4.586978743525456e15
2.2600000000000002	4.472149466494346e15
2.2800000000000002	4.3610740012480635e15
2.3000000000000003	4.2536021337696155e15
2.32	4.149590711704652e15
2.34	4.048903265396992e15
2.36	3.95140965164789e15
2.38	3.8569857187020535e15
2.4	3.765512991070357e15
2.42	3.676878372897768e15
2.44	3.590973868676244e15
2.46	3.5076963201865635e15
2.48	3.4269471586310235e15
2.5	3.3486321709910325e15
2.52	3.2726612797103155e15
2.54	3.19894833486628e15
2.56	3.1274109180492455e15
2.58	3.057970157222317e15
2.6	2.990550551883768e15
2.62	2.925079807899437e15
2.64	2.8614886814148515e15
2.66	2.799710831296082e15
2.68	2.739682679584737e15
2.7	2.6813432794863195e15
2.72	2.624634190442661e15
2.74	2.5694993598683035e15
2.7600000000000002	2.515885011157916e15
2.7800000000000002	2.46373953759709e15
2.8000000000000003	2.4130134018323855e15
2.82	2.363659040578388e15
2.84	2.315630774259936e15
2.86	2.268884721306691e15
2.88	2.223378716834888e15
2.9	2.1790722354676678e15
2.92	2.135926318060746e15
2.94	2.093903502114557e15
2.96	2.052967755667444e15
2.98	2.013084414476927e15
3.	1.9742201223078552e15
3.02	1.936342774157106e15
3.04	1.8994214622547595e15
3.06	1.8634264246911975e15
3.08	1.8283289965285275e15
3.1	1.7941015632630848e15
3.12	1.760717516513601e15
3.14	1.728151211816925e15
3.16	1.696377928420103e15
3.18	1.665373830963985e15
3.2	1.6351159329596135e15
3.22	1.6055820619642655e15
3.24	1.576750826369334e15
3.2600000000000002	1.548601583717213e15
3.2800000000000002	1.5211144104689978e15
3.3000000000000003	1.4942700731492285e15
3.3200000000000003	1.468050000797988e15
3.34	1.4424362586645492e15
3.36	1.4174115230804018e15
3.38	1.3929590574528988e15
3.4	1.3690626893239768e15
3.42	1.345706788441421e15
3.44	1.3228762457930055e15
3.46	1.300556453556492e15
3.48	1.2787332859210112e15
3.5	1.2573930807376982e15
3.52	1.236522621959728e15
3.54	1.2161091228339502e15
3.56	1.1961402098083632e15
3.58	1.176603907121487e15
3.6	1.1574886220415072e15
3.62	1.1387831307246922e15
3.64	1.1204765646641719e15
3.66	1.1025583977016552e15
3.68	1.0850184335760508e15
3.7	1.0678467939842856e15
3.72	1.0510339071308712e15
